participantID,word_count,word_time,word_key_onsets,word_key_chars,word_key_codes,word_text,timestamp_absolute,timestamp
1015,5.0,2530,"[1729, 123, 116, 112, 81, 94]","[""D"",""U"",""R"",""I"",""N"",""G""]","[68,85,82,73,78,71]",during,1641480633935,13558
1015,6.0,3977,"[2442, 145, 91, 93, 268, 187, 133, 118, 102]","[""M"",""E"",""A"",""N"",""W"",""H"",""I"",""L"",""E""]","[77,69,65,78,87,72,73,76,69]",meanwhile,1641480637911,17535
1015,7.0,9115,"[7134, 118, 84, 76, 474, 374, 106, 132, 96, 146, 84]","[""T"",""H"",""E"",""R"",""F"",""\b"",""E"",""F"",""O"",""R"",""E""]","[84,72,69,82,70,8,69,70,79,82,69]",therefore,1641480647026,26650
1015,8.0,4927,"[3473, 102, 199, 144, 466, 210, 105]","[""B"",""E"",""C"",""A"",""U"",""S"",""E""]","[66,69,67,65,85,83,69]",because,1641480651953,31577
1015,9.0,9223,"[8706, 111, 55]","[""C"",""A"",""N""]","[67,65,78]",can,1641480661176,40800
1015,10.0,3660,"[1482, 95, 660, 142, 620, 137, 80]","[""D"",""A"",""\b"",""\b"",""T"",""I"",""N""]","[68,65,8,8,84,73,78]",tin,1641480664836,44460
1015,11.0,2826,"[630, 156, 741, 356, 111, 167, 164, 147]","[""S"",""O"",""\b"",""I"",""L"",""V"",""E"",""R""]","[83,79,8,73,76,86,69,82]",silver,1641480667662,47286
1015,12.0,2388,"[1601, 111, 124, 129]","[""F"",""I"",""S"",""H""]","[70,73,83,72]",fish,1641480670050,49674
1015,13.0,4562,"[3245, 208, 132]","[""S"",""E"",""A""]","[83,69,65]",sea,1641480674612,54236
1015,14.0,1614,"[564, 113, 74, 138, 159, 118, 139]","[""M"",""E"",""R"",""M"",""A"",""I"",""D""]","[77,69,82,77,65,73,68]",mermaid,1641480676226,55850
1015,15.0,4902,"[630, 129, 403, 90, 516, 373, 254, 105, 234, 163, 413, 93, 571, 128, 133, 153, 127]","[""I"",""M"",""\b"",""\b"",""I"",""\b"",""U"",""N"",""O"",""C"",""\b"",""\b"",""I"",""C"",""O"",""R"",""N""]","[73,77,8,8,73,8,85,78,79,67,8,8,73,67,79,82,78]",unicorn,1641480681128,60752
1015,16.0,3852,"[2277, 105, 158, 100, 317, 214, 127]","[""S"",""P"",""A"",""R"",""K"",""L"",""E""]","[83,80,65,82,75,76,69]",sparkle,1641480684980,64604
1015,17.0,2637,"[1141, 128, 128, 122, 110, 138, 472, 119, 85]","[""C"",""H"",""R"",""I"",""S"",""T"",""M"",""A"",""S""]","[67,72,82,73,83,84,77,65,83]",christmas,1641480687617,67241
1015,18.0,2184,"[1423, 139, 131, 109]","[""F"",""O"",""O"",""D""]","[70,79,79,68]",food,1641480689801,69425
1015,19.0,2068,"[760, 125, 111, 239, 162, 142]","[""H"",""U"",""N"",""G"",""R"",""Y""]","[72,85,78,71,82,89]",hungry,1641480691869,71493
1015,20.0,4059,"[3144, 154, 169, 128]","[""F"",""U"",""L"",""L""]","[70,85,76,76]",full,1641480695928,75552
1015,21.0,1390,"[315, 106, 133, 166, 152]","[""E"",""M"",""P"",""T"",""Y""]","[69,77,80,84,89]",empty,1641480697318,76942
1015,22.0,2160,"[1509, 74, 194, 45]","[""B"",""A"",""T"",""H""]","[66,65,84,72]",bath,1641480699478,79102
1015,23.0,2656,"[1797, 99, 64, 132, 94, 112]","[""S"",""H"",""O"",""W"",""E"",""R""]","[83,72,79,87,69,82]",shower,1641480702134,81758
1015,24.0,1400,"[560, 80, 119, 80, 87]","[""C"",""L"",""E"",""A"",""N""]","[67,76,69,65,78]",clean,1641480703534,83158
1015,25.0,1679,"[522, 136, 97, 205, 122]","[""D"",""I"",""R"",""T"",""Y""]","[68,73,82,84,89]",dirty,1641480705213,84837
1015,26.0,2395,"[1696, 178, 219]","[""M"",""U"",""D""]","[77,85,68]",mud,1641480707608,87232
1015,27.0,1401,"[654, 162, 319]","[""P"",""I"",""G""]","[80,73,71]",pig,1641480709009,88633
1015,28.0,5157,"[1462, 246, 1273, 367, 188, 346, 122, 577, 156]","[""C"",""W"",""\b"",""P"",""W"",""\b"",""\b"",""O"",""W""]","[67,87,8,80,87,8,8,79,87]",cow,1641480714166,93790
1015,29.0,1731,"[877, 133, 105, 88, 131]","[""F"",""I"",""E"",""L"",""D""]","[70,73,69,76,68]",field,1641480715897,95521
1015,30.0,2124,"[666, 164, 269, 198, 232, 101, 124]","[""R"",""U"",""N"",""N"",""I"",""N"",""G""]","[82,85,78,78,73,78,71]",running,1641480718021,97645
1015,31.0,3407,"[1964, 136, 102, 313]","[""F"",""A"",""S"",""T""]","[70,65,83,84]",fast,1641480721428,101052
1015,32.0,1901,"[519, 123, 190, 278]","[""S"",""L"",""O"",""W""]","[83,76,79,87]",slow,1641480723329,102953
1015,33.0,5431,"[4714, 101, 107, 46]","[""W"",""A"",""L"",""K""]","[87,65,76,75]",walk,1641480728760,108384
1015,34.0,3275,"[1669, 137, 101, 155, 150, 53, 106, 168, 150, 119, 91]","[""C"",""O"",""U"",""N"",""T"",""R"",""Y"",""S"",""I"",""D"",""E""]","[67,79,85,78,84,82,89,83,73,68,69]",countryside,1641480732035,111659
1015,35.0,1504,"[610, 116, 92, 168, 80]","[""G"",""R"",""E"",""E"",""N""]","[71,82,69,69,78]",green,1641480733539,113163
1015,36.0,3361,"[1798, 137, 779]","[""E"",""C"",""O""]","[69,67,79]",eco,1641480736900,116524
1015,37.0,2309,"[1177, 105, 136, 170, 214, 168]","[""P"",""L"",""A"",""N"",""E"",""T""]","[80,76,65,78,69,84]",planet,1641480739209,118833
1015,38.0,5103,"[4381, 134, 127, 189]","[""M"",""A"",""R"",""S""]","[77,65,82,83]",mars,1641480744312,123936
1015,39.0,2335,"[375, 193, 79, 662, 70, 212, 122, 184, 110]","[""C"",""H"",""O"",""C"",""O"",""L"",""A"",""T"",""E""]","[67,72,79,67,79,76,65,84,69]",chocolate,1641480746647,126271
1015,40.0,3581,"[1941, 111, 735, 115, 136]","[""T"",""A"",""S"",""T"",""Y""]","[84,65,83,84,89]",tasty,1641480750228,129852
1015,41.0,13917,"[7374, 70, 134, 58, 164, 491, 179, 200, 201, 220, 136, 447, 157, 1535, 1660, 96, 144, 24, 165]","[""D"",""E"",""L"",""I"",""C"",""I"",""O"",""I"",""S"",""\b"",""\b"",""\b"",""\b"",""\b"",""C"",""I"",""O"",""U"",""S""]","[68,69,76,73,67,73,79,73,83,8,8,8,8,8,67,73,79,85,83]",delicious,1641480764145,143769
1015,42.0,1274,"[469, 111, 151, 132]","[""C"",""H"",""E"",""F""]","[67,72,69,70]",chef,1641480765419,145043
1015,43.0,4778,"[3595, 173, 113, 143, 172, 179, 85]","[""T"",""E"",""A"",""C"",""H"",""E"",""R""]","[84,69,65,67,72,69,82]",teacher,1641480770197,149821
1015,44.0,3392,"[2223, 101, 98, 185, 182, 184]","[""S"",""C"",""H"",""O"",""O"",""L""]","[83,67,72,79,79,76]",school,1641480773589,153213
1015,45.0,1892,"[608, 140, 127, 195, 90, 92]","[""P"",""E"",""N"",""C"",""I"",""L""]","[80,69,78,67,73,76]",pencil,1641480775481,155105
1015,46.0,2458,"[1228, 162, 191, 85, 160, 96, 113]","[""D"",""R"",""A"",""W"",""I"",""N"",""G""]","[68,82,65,87,73,78,71]",drawing,1641480777939,157563
1015,47.0,1008,"[339, 183, 132]","[""A"",""R"",""T""]","[65,82,84]",art,1641480778947,158571
1015,48.0,2566,"[742, 168, 151, 294, 440, 231, 162]","[""M"",""U"",""S"",""C"",""\b"",""I"",""C""]","[77,85,83,67,8,73,67]",music,1641480781513,161137
1015,49.0,2506,"[1459, 96, 99, 151, 112, 86, 75]","[""D"",""A"",""N"",""C"",""I"",""N"",""G""]","[68,65,78,67,73,78,71]",dancing,1641480784019,163643
1015,50.0,1777,"[885, 179, 111]","[""F"",""U"",""N""]","[70,85,78]",fun,1641480785796,165420
1015,51.0,2871,"[1390, 127, 70, 150, 116]","[""H"",""A"",""P"",""P"",""Y""]","[72,65,80,80,89]",happy,1641480788667,168291
1015,52.0,2558,"[1497, 177, 93, 124, 107, 123]","[""F"",""R"",""I"",""E"",""N"",""D""]","[70,82,73,69,78,68]",friend,1641480791225,170849
1015,53.0,2768,"[2026, 139, 95, 167]","[""C"",""H"",""A"",""T""]","[67,72,65,84]",chat,1641480793993,173617
1015,54.0,4583,"[2273, 132, 184, 421, 210, 160, 111, 421]","[""C"",""O"",""O"",""\b"",""F"",""F"",""E"",""E""]","[67,79,79,8,70,70,69,69]",coffee,1641480798576,178200
1015,55.0,2795,"[1386, 117, 372, 206, 177, 111, 102]","[""M"",""O"",""R"",""N"",""I"",""N"",""G""]","[77,79,82,78,73,78,71]",morning,1641480801371,180995
1015,56.0,1361,"[551, 117, 177, 245]","[""B"",""I"",""R"",""D""]","[66,73,82,68]",bird,1641480802732,182356
1015,57.0,3184,"[2038, 148, 174, 231, 90, 99]","[""F"",""L"",""Y"",""I"",""N"",""G""]","[70,76,89,73,78,71]",flying,1641480805916,185540
1015,58.0,5967,"[2121, 84, 185, 136, 70, 349, 116, 136, 121, 1208, 296, 594, 90]","[""T"",""O"",""G"",""E"",""R"",""\b"",""\b"",""\b"",""\b"",""I"",""G"",""E"",""R""]","[84,79,71,69,82,8,8,8,8,73,71,69,82]",tiger,1641480811883,191507
1015,59.0,2692,"[1604, 80, 141, 116, 400]","[""I"",""N"",""D"",""I"",""A""]","[73,78,68,73,65]",india,1641480814575,194199
1015,60.0,2100,"[744, 384, 157, 166, 147, 96]","[""S"",""P"",""I"",""C"",""E"",""S""]","[83,80,73,67,69,83]",spices,1641480816675,196299
1015,61.0,3617,"[2514, 137, 106, 137, 178, 34]","[""O"",""R"",""A"",""N"",""G"",""E""]","[79,82,65,78,71,69]",orange,1641480820292,199916
1015,62.0,8465,"[6027, 136, 430, 220, 414, 162, 118, 223, 74, 126]","[""S"",""T"",""O"",""K"",""\b"",""C"",""K"",""I"",""N"",""G""]","[83,84,79,75,8,67,75,73,78,71]",stocking,1641480828757,208381
1015,63.0,3869,"[2379, 121, 668, 120]","[""S"",""E"",""X"",""Y""]","[83,69,88,89]",sexy,1641480832626,212250
1015,64.0,3357,"[2318, 157, 159, 132, 139]","[""B"",""L"",""A"",""C"",""K""]","[66,76,65,67,75]",black,1641480835983,215607
1015,65.0,5676,"[4811, 111, 141, 106]","[""C"",""O"",""A"",""L""]","[67,79,65,76]",coal,1641480841659,221283
1015,66.0,3877,"[2458, 95, 131, 131, 663, 101]","[""D"",""A"",""M"",""A"",""G"",""E""]","[68,65,77,65,71,69]",damage,1641480845536,225160
1015,67.0,4828,"[4224, 80, 178, 142]","[""H"",""U"",""R"",""T""]","[72,85,82,84]",hurt,1641480850364,229988
1015,68.0,1969,"[778, 84, 188, 106, 244, 95, 139]","[""P"",""L"",""A"",""S"",""T"",""E"",""R""]","[80,76,65,83,84,69,82]",plaster,1641480852333,231957
1015,69.0,4801,"[3763, 112, 206, 171, 105, 96]","[""C"",""R"",""Y"",""I"",""N"",""G""]","[67,82,89,73,78,71]",crying,1641480857134,236758
1015,70.0,1721,"[1288, 137, 133]","[""S"",""A"",""D""]","[83,65,68]",sad,1641480858855,238479
1015,71.0,3787,"[2617, 156, 147, 173]","[""B"",""L"",""U"",""E""]","[66,76,85,69]",blue,1641480862642,242266
1015,72.0,1853,"[843, 276, 314]","[""S"",""K"",""Y""]","[83,75,89]",sky,1641480864495,244119
1015,73.0,2063,"[1387, 85, 59, 91]","[""S"",""N"",""O"",""W""]","[83,78,79,87]",snow,1641480866558,246182
1015,74.0,1596,"[816, 94, 108, 138]","[""C"",""O"",""L"",""D""]","[67,79,76,68]",cold,1641480868154,247778
1015,75.0,7220,"[3732, 137, 228, 341, 137, 181, 383, 148, 332, 148, 866, 151, 205]","[""B"",""O"",""B"",""B"",""L"",""E"",""H"",""A"",""\b"",""\b"",""H"",""A"",""T""]","[66,79,66,66,76,69,72,65,8,8,72,65,84]",bobblehat,1641480875374,254998
1015,76.0,4017,"[2032, 119, 405, 213, 132, 191, 184, 145, 64, 130]","[""K"",""I"",""\b"",""N"",""I"",""T"",""T"",""I"",""N"",""G""]","[75,73,8,78,73,84,84,73,78,71]",knitting,1641480879391,259015
1015,77.0,2268,"[1388, 210, 164, 125]","[""W"",""O"",""O"",""L""]","[87,79,79,76]",wool,1641480881659,261283
1015,78.0,6666,"[4269, 1460, 194, 207, 97]","[""S"",""H"",""E"",""E"",""P""]","[83,72,69,69,80]",sheep,1641480888325,267949
1015,79.0,7530,"[5852, 619, 272, 251, 178, 113]","[""F"",""L"",""U"",""F"",""F"",""Y""]","[70,76,85,70,70,89]",fluffy,1641480895855,275479
1015,80.0,2826,"[344, 105, 237, 134, 529, 558, 551]","[""C"",""L"",""O"",""Y"",""\b"",""U"",""D""]","[67,76,79,89,8,85,68]",cloud,1641480898681,278305
1015,81.0,2710,"[502, 137, 152, 262]","[""S"",""O"",""F"",""T""]","[83,79,70,84]",soft,1641480901391,281015
1015,82.0,6475,"[3079, 101, 210, 177, 152, 70, 807, 1279]","[""C"",""O"",""T"",""T"",""O"",""N"",""W"",""\b""]","[67,79,84,84,79,78,87,8]",cotton,1641480907866,287490
1015,83.0,5603,"[4984, 105, 161, 91, 112]","[""S"",""L"",""A"",""V"",""E""]","[83,76,65,86,69]",slave,1641480913469,293093
1016,1.0,6293,"[3652, 414, 272, 812, 169, 286]","[""S"",""C"",""H"",""O"",""O"",""L""]","[83,67,72,79,79,76]",school,1641483209358,6293
1016,2.0,3434,"[1327, 318, 262, 270]","[""L"",""A"",""T"",""E""]","[76,65,84,69]",late,1641483212792,9727
1016,3.0,3743,"[1587, 419, 194, 266, 332]","[""B"",""R"",""E"",""A"",""K""]","[66,82,69,65,75]",break,1641483216535,13470
1016,4.0,5168,"[2934, 186, 387, 463]","[""S"",""H"",""O"",""E""]","[83,72,79,69]",shoe,1641483221703,18638
1016,5.0,6558,"[2994, 356, 264, 485, 221, 162, 279, 272]","[""I"",""C"",""E"",""C"",""R"",""E"",""A"",""M""]","[73,67,69,67,82,69,65,77]",icecream,1641483228261,25196
1016,6.0,7141,"[4526, 475, 213, 264, 452]","[""A"",""L"",""A"",""R"",""M""]","[65,76,65,82,77]",alarm,1641483235402,32337
1016,7.0,3463,"[1808, 398, 261, 349, 279]","[""H"",""O"",""U"",""S"",""E""]","[72,79,85,83,69]",house,1641483238865,35800
1016,8.0,3220,"[1211, 394, 326, 288]","[""D"",""E"",""S"",""K""]","[68,69,83,75]",desk,1641483242085,39020
1016,9.0,5209,"[3033, 580, 300]","[""B"",""O"",""Y""]","[66,79,89]",boy,1641483247294,44229
1016,10.0,4301,"[2731, 275, 186, 117, 268]","[""F"",""L"",""O"",""O"",""R""]","[70,76,79,79,82]",floor,1641483251595,48530
1016,11.0,10605,"[5122, 675, 264, 449, 246, 1064, 170, 970, 388, 164]","[""P"",""R"",""A"",""T"",""E"",""\b"",""\b"",""Y"",""E"",""R""]","[80,82,65,84,69,8,8,89,69,82]",prayer,1641483262200,59135
1016,12.0,9800,"[1945, 260, 274, 751, 350, 353, 1572, 168, 161, 155, 219, 251, 614, 259, 255, 303, 297, 300]","[""G"",""U"",""N"",""G"",""R"",""Y"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""H"",""U"",""N"",""G"",""R"",""Y""]","[71,85,78,71,82,89,8,8,8,8,8,8,72,85,78,71,82,89]",hungry,1641483272000,68935
1016,13.0,6581,"[4417, 160, 299, 273, 145]","[""A"",""F"",""T"",""E"",""R""]","[65,70,84,69,82]",after,1641483278581,75516
1016,14.0,5613,"[1043, 773, 235, 564, 315, 249, 566, 333, 188]","[""P"",""R"",""I"",""N"",""C"",""I"",""P"",""A"",""L""]","[80,82,73,78,67,73,80,65,76]",principal,1641483284194,81129
1016,15.0,3904,"[1884, 380, 157, 178, 302, 277]","[""O"",""F"",""F"",""I"",""C"",""E""]","[79,70,70,73,67,69]",office,1641483288098,85033
1016,16.0,3824,"[1824, 212, 309, 275, 337]","[""C"",""H"",""A"",""I"",""R""]","[67,72,65,73,82]",chair,1641483291922,88857
1016,17.0,3250,"[1337, 213, 249, 281]","[""R"",""I"",""N"",""G""]","[82,73,78,71]",ring,1641483295172,92107
1016,18.0,4871,"[2239, 233, 743, 375, 298, 150]","[""B"",""A"",""\b"",""E"",""L"",""L""]","[66,65,8,69,76,76]",bell,1641483300043,96978
1016,19.0,6289,"[2794, 276, 517, 458, 206, 461, 276]","[""O"",""U"",""T"",""S"",""I"",""D"",""E""]","[79,85,84,83,73,68,69]",outside,1641483306332,103267
1016,20.0,9134,"[5275, 799, 195, 538, 196, 1412]","[""L"",""A"",""P"",""T"",""O"",""P""]","[76,65,80,84,79,80]",laptop,1641483315466,112401
1016,21.0,4602,"[2659, 272, 195, 950]","[""K"",""E"",""Y"",""S""]","[75,69,89,83]",keys,1641483320068,117003
1016,22.0,5996,"[4110, 330, 300, 296, 176]","[""F"",""L"",""A"",""S"",""H""]","[70,76,65,83,72]",flash,1641483326064,122999
1016,23.0,4191,"[2636, 271, 294, 195]","[""T"",""R"",""E"",""E""]","[84,82,69,69]",tree,1641483330255,127190
1016,24.0,4214,"[2225, 568, 508]","[""S"",""K"",""Y""]","[83,75,89]",sky,1641483334469,131404
1016,25.0,2710,"[881, 260, 129, 401, 235]","[""R"",""O"",""O"",""T"",""S""]","[82,79,79,84,83]",roots,1641483337179,134114
1016,26.0,5001,"[2891, 370, 253, 126, 406, 229, 258]","[""L"",""E"",""T"",""T"",""E"",""R"",""S""]","[76,69,84,84,69,82,83]",letters,1641483342180,139115
1016,27.0,7226,"[4082, 303, 371, 588, 216, 665, 157]","[""T"",""E"",""A"",""C"",""H"",""E"",""R""]","[84,69,65,67,72,69,82]",teacher,1641483349406,146341
1016,28.0,3422,"[1907, 362, 201, 297]","[""G"",""A"",""T"",""E""]","[71,65,84,69]",gate,1641483352828,149763
1016,29.0,3556,"[1005, 340, 600, 201]","[""B"",""E"",""L"",""L""]","[66,69,76,76]",bell,1641483356384,153319
1016,30.0,4325,"[2369, 447, 394, 347]","[""N"",""O"",""T"",""E""]","[78,79,84,69]",note,1641483360709,157644
1016,31.0,8037,"[5333, 284, 167, 246, 1425]","[""B"",""O"",""O"",""K"",""S""]","[66,79,79,75,83]",books,1641483368746,165681
1016,32.0,5301,"[2390, 330, 808, 676, 362]","[""P"",""R"",""\b"",""E"",""N""]","[80,82,8,69,78]",pen,1641483374047,170982
1016,33.0,3893,"[1552, 371, 255, 298, 291]","[""W"",""R"",""I"",""T"",""E""]","[87,82,73,84,69]",write,1641483377940,174875
1016,34.0,3573,"[2299, 320, 175]","[""B"",""A"",""G""]","[66,65,71]",bag,1641483381513,178448
1016,35.0,5332,"[3480, 267, 285, 157, 166, 430]","[""P"",""I"",""L"",""L"",""O"",""W""]","[80,73,76,76,79,87]",pillow,1641483386845,183780
1016,36.0,5451,"[3407, 318, 311, 551]","[""P"",""L"",""U"",""G""]","[80,76,85,71]",plug,1641483392296,189231
1016,37.0,5038,"[2871, 306, 428]","[""C"",""U"",""P""]","[67,85,80]",cup,1641483397334,194269
1016,38.0,6657,"[3482, 259, 817, 339, 417, 255, 266]","[""L"",""R"",""\b"",""E"",""A"",""V"",""E""]","[76,82,8,69,65,86,69]",leave,1641483403991,200926
1016,39.0,7313,"[4981, 347, 359, 207, 567]","[""L"",""E"",""A"",""R"",""N""]","[76,69,65,82,78]",learn,1641483411304,208239
1016,40.0,4958,"[1243, 353, 242, 875, 229, 889, 234, 231]","[""L"",""A"",""U"",""G"",""H"",""I"",""N"",""G""]","[76,65,85,71,72,73,78,71]",laughing,1641483416262,213197
1016,41.0,6913,"[3551, 280, 470, 311, 1210, 231]","[""M"",""A"",""R"",""K"",""E"",""R""]","[77,65,82,75,69,82]",marker,1641483423175,220110
1016,42.0,11695,"[7694, 320, 172, 285, 380, 309, 514, 315]","[""A"",""S"",""S"",""E"",""M"",""B"",""L"",""E""]","[65,83,83,69,77,66,76,69]",assemble,1641483434870,231805
1016,43.0,6764,"[4374, 372, 603, 230, 237]","[""N"",""A"",""I"",""L"",""S""]","[78,65,73,76,83]",nails,1641483441634,238569
1016,44.0,9981,"[8063, 315, 407, 310, 325]","[""S"",""A"",""L"",""O"",""N""]","[83,65,76,79,78]",salon,1641483451615,248550
1016,45.0,7657,"[3789, 538, 479, 292, 213, 389, 378, 232]","[""B"",""R"",""U"",""S"",""H"",""I"",""N"",""G""]","[66,82,85,83,72,73,78,71]",brushing,1641483459272,256207
1016,46.0,8702,"[6518, 367, 785]","[""B"",""U"",""S""]","[66,85,83]",bus,1641483467974,264909
1016,47.0,7648,"[5880, 407, 339, 298, 269]","[""P"",""U"",""R"",""S"",""E""]","[80,85,82,83,69]",purse,1641483475622,272557
1016,48.0,7274,"[3656, 390, 402, 182, 283, 246, 316]","[""H"",""A"",""L"",""L"",""W"",""A"",""Y""]","[72,65,76,76,87,65,89]",hallway,1641483482896,279831
1016,49.0,20131,"[17846, 338, 302, 280, 431, 157, 165]","[""N"",""U"",""M"",""B"",""E"",""R"",""S""]","[78,85,77,66,69,82,83]",numbers,1641483503027,299962
1017,1.0,2782,"[1993, 132, 223, 52]","[""H"",""E"",""L"",""P""]","[72,69,76,80]",help,1641481533672,2782
1017,2.0,3775,"[2950, 122, 131, 196, 84, 80]","[""D"",""A"",""N"",""G"",""E"",""R""]","[68,65,78,71,69,82]",danger,1641481537447,6557
1017,3.0,3762,"[2929, 157, 118, 128, 135]","[""W"",""O"",""R"",""R"",""Y""]","[87,79,82,82,89]",worry,1641481541209,10319
1017,4.0,2813,"[1938, 315, 53, 122]","[""H"",""O"",""P"",""E""]","[72,79,80,69]",hope,1641481544022,13132
1017,5.0,6014,"[4749, 132, 267, 56, 390, 80]","[""S"",""U"",""R"",""E"",""T"",""Y""]","[83,85,82,69,84,89]",surety,1641481550036,19146
1017,6.0,5304,"[4450, 200, 212, 130, 68]","[""S"",""A"",""V"",""E"",""D""]","[83,65,86,69,68]",saved,1641481555340,24450
1017,7.0,3688,"[1880, 45, 177, 314, 119, 428, 203, 72]","[""T"",""H"",""A"",""N"",""K"",""F"",""U"",""L""]","[84,72,65,78,75,70,85,76]",thankful,1641481559028,28138
1017,8.0,4186,"[2921, 176, 64, 173, 249, 92, 226, 139]","[""K"",""I"",""N"",""D"",""N"",""E"",""S"",""S""]","[75,73,78,68,78,69,83,83]",kindness,1641481563214,32324
1017,9.0,2637,"[1552, 511, 4, 2, 2, 183, 36]","[""C"",""H"",""A"",""R"",""I"",""T"",""Y""]","[67,72,65,82,73,84,89]",charity,1641481565851,34961
1017,10.0,3746,"[2931, 98, 75, 89, 192]","[""S"",""M"",""I"",""L"",""E""]","[83,77,73,76,69]",smile,1641481569597,38707
1017,11.0,2943,"[1867, 71, 95, 82, 154, 261, 112, 67]","[""P"",""L"",""E"",""A"",""S"",""U"",""R"",""E""]","[80,76,69,65,83,85,82,69]",pleasure,1641481572540,41650
1017,12.0,4804,"[4017, 124, 64, 161, 181]","[""S"",""U"",""N"",""N"",""Y""]","[83,85,78,78,89]",sunny,1641481577344,46454
1017,13.0,3700,"[2909, 75, 237, 214]","[""W"",""A"",""R"",""M""]","[87,65,82,77]",warm,1641481581044,50154
1017,14.0,3727,"[2279, 135, 45, 215, 194, 282, 202, 64]","[""P"",""E"",""A"",""C"",""E"",""F"",""U"",""L""]","[80,69,65,67,69,70,85,76]",peaceful,1641481584771,53881
1017,15.0,2293,"[1499, 111, 116, 145, 203]","[""H"",""A"",""P"",""P"",""Y""]","[72,65,80,80,89]",happy,1641481587064,56174
1017,16.0,4177,"[2818, 297, 64, 184, 104, 164, 108]","[""H"",""O"",""P"",""E"",""F"",""U"",""L""]","[72,79,80,69,70,85,76]",hopeful,1641481591241,60351
1017,17.0,5177,"[4711, 117, 96]","[""N"",""E"",""W""]","[78,69,87]",new,1641481596418,65528
1017,18.0,2094,"[1376, 113, 66, 170, 251]","[""S"",""H"",""I"",""N"",""Y""]","[83,72,73,78,89]",shiny,1641481598512,67622
1017,19.0,5442,"[4962, 57, 216]","[""J"",""O"",""Y""]","[74,79,89]",joy,1641481603954,73064
1017,20.0,7656,"[5517, 49, 168, 133, 184, 176, 1063, 68, 61]","[""W"",""E"",""L"",""C"",""O"",""M"",""I"",""N"",""G""]","[87,69,76,67,79,77,73,78,71]",welcoming,1641481611610,80720
1017,21.0,9852,"[8776, 63, 56, 182, 67, 194, 84, 84]","[""G"",""R"",""A"",""T"",""E"",""F"",""U"",""L""]","[71,82,65,84,69,70,85,76]",grateful,1641481621462,90572
1017,22.0,5263,"[4094, 108, 145, 230, 88, 64, 128, 85, 107]","[""A"",""B"",""U"",""N"",""D"",""A"",""N"",""C"",""E""]","[65,66,85,78,68,65,78,67,69]",abundance,1641481626725,95835
1017,23.0,12333,"[10302, 189, 172, 128, 684, 140, 241, 163]","[""M"",""U"",""C"",""H"",""N"",""E"",""S"",""S""]","[77,85,67,72,78,69,83,83]",muchness,1641481639058,108168
1017,24.0,6201,"[4612, 71, 156, 158, 137, 87, 158, 149, 68]","[""P"",""L"",""E"",""N"",""T"",""I"",""F"",""U"",""L""]","[80,76,69,78,84,73,70,85,76]",plentiful,1641481645259,114369
1017,25.0,4472,"[3607, 213, 133, 99, 207]","[""L"",""U"",""C"",""K"",""Y""]","[76,85,67,75,89]",lucky,1641481649731,118841
1017,26.0,5578,"[4766, 171, 151, 169, 95, 62]","[""S"",""E"",""C"",""U"",""R"",""E""]","[83,69,67,85,82,69]",secure,1641481655309,124419
1017,27.0,6615,"[4734, 34, 161, 110, 134, 114, 737, 113, 198, 60, 56]","[""F"",""R"",""I"",""E"",""N"",""D"",""S"",""H"",""I"",""P"",""S""]","[70,82,73,69,78,68,83,72,73,80,83]",friendships,1641481661924,131034
1017,28.0,5016,"[3799, 57, 152, 128, 79, 224, 70, 240, 131]","[""C"",""L"",""O"",""S"",""E"",""N"",""E"",""S"",""S""]","[67,76,79,83,69,78,69,83,83]",closeness,1641481666940,136050
1017,29.0,7818,"[6192, 142, 190, 248, 248, 130, 278, 32]","[""S"",""E"",""C"",""U"",""R"",""I"",""T"",""Y""]","[83,69,67,85,82,73,84,89]",security,1641481674758,143868
1017,30.0,18138,"[12424, 127, 80, 72, 138, 6, 129, 594, 158, 165, 507, 157, 142, 145, 2028, 76, 158, 112, 144, 202, 96, 246, 114]","[""P"",""E"",""O"",""P"",""P"",""L"",""E"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""C"",""L"",""O"",""S"",""E"",""N"",""E"",""S"",""S""]","[80,69,79,80,80,76,69,8,8,8,8,8,8,8,67,76,79,83,69,78,69,83,83]",closeness,1641481692896,162006
1017,31.0,15700,"[11792, 96, 52, 199, 106, 164, 1341, 502, 83, 85, 81, 87, 82, 84, 271, 184, 164, 127]","[""A"",""N"",""I"",""M"",""A"",""L"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""\b"",""P"",""E"",""T"",""S""]","[65,78,73,77,65,76,8,8,8,8,8,8,8,8,80,69,84,83]",pets,1641481708596,177706
1017,32.0,3930,"[3164, 104, 102, 144, 133]","[""F"",""U"",""R"",""R"",""Y""]","[70,85,82,82,89]",furry,1641481712526,181636
1017,33.0,4566,"[3326, 150, 56, 160, 102, 92, 242, 67, 147]","[""C"",""O"",""M"",""P"",""A"",""N"",""I"",""O"",""N""]","[67,79,77,80,65,78,73,79,78]",companion,1641481717092,186202
