word,rating
pace,0.2622667935781864
finn,0.16717103772483768
effortless,0.20246079194986644
lilies,0.18696190682048133
kept,0.42291533613512966
nag,0.11870094204520568
frills,0.1483869584141279
risc,0.18326085292406108
bony,0.18860616835127786
hosta,0.16864376638276032
liberate,0.13299532156648322
suddenly,0.3809046425099101
capable,0.24570226461971065
bring,0.43142973245853333
twenty-five,0.34847407832847055
towel,0.292244892518859
upkeep,0.15081473057147618
favourites,0.20740700122419423
getaway,0.2522239561315013
thumbtack,0.12731005064926723
epitaph,0.10368878227335482
milwaukee,0.17499073636475335
rates,0.3031193472129472
slain,0.388702259637027
maraschino,0.2045901196200433
problems,0.3922465310210394
primate,0.10689305457914738
izzy,0.09172219178070098
unheard,0.17761272842016432
flowing,0.2733332028034356
protestors,0.13926465832567902
resolutions,0.1489734375306202
driver,0.3433457888085303
jackalope,0.2393578843248219
tamed,0.11822957022285917
amps,0.2073138463467182
suggests,0.25862261970977
curt,0.06575577059719798
prequel,0.19929601550802006
infer,0.12225895571894857
coasters,0.19924121862081362
accomplice,0.2940348931829174
bouquet,0.16509640228651531
kneed,0.21842995380268498
unpublished,0.06676002710600396
jennie,0.16472389214840194
speaking,0.25440923740526544
hippopotamus,0.18195388884139696
intimacy,0.20481643378727066
truths,0.21609252131357065
backwoods,0.24009797232269536
yapping,0.20935975692434616
internet,0.3043750217192085
manson,0.19162348278515887
biometric,0.10899204519748766
livingston,0.11958363078381647
charging,0.1579400577215457
germ,0.09719552251805338
cough,0.15076227712967902
whooshing,0.18325275568326518
agency,0.2863439129645828
aggravate,0.12639398054272533
streetlight,0.25657270276085725
promises,0.3045996156689932
leon,0.18548999675257627
extension,0.29254556710895235
trudge,0.20284976483455852
cheerios,0.12594953544909473
grasslands,0.22830760551274681
vr,0.16213963125382336
skylight,0.31121641770451003
revise,0.2045851912873311
sidecar,0.12265798393915256
toon,0.10881086522774323
bugs,0.1878919861965362
broach,0.18311889098632572
sneer,0.20968642320502853
leashed,0.2461960476964663
enlargement,0.18972469505809975
freed,0.2934381638383289
flitter,0.1740855703444802
switchboard,0.22617739394471348
