participantID,word_text,word_count,word_time,word_key_onsets,word_key_chars,word_key_codes,timestamp,timestamp_absolute,key_onset,key_onset_timestamp,story_relatedness
1069,pause,26,4505,"[3578, 288, 197, 116, 146, 180]","['P', 'A', 'U', 'S', 'E', '\r']","[80, 65, 85, 83, 69, 13]",100335,1728147124226,3578,99407,2.4545454545454546
1069,goals,27,2850,"[2143, 167, 100, 169, 148, 123]","['G', 'O', 'A', 'L', 'S', '\r']","[71, 79, 65, 76, 83, 13]",103186,1728147127077,2143,102478,2.4
1069,homeless,28,3216,"[1183, 207, 103, 86, 119, 196, 219, 200, 112, 52, 738]","['H', 'O', 'M', 'E', 'L', 'E', 'S', 'S', '\x10', '\x10', '\r']","[72, 79, 77, 69, 76, 69, 83, 83, 16, 16, 13]",106402,1728147130293,1183,104369,1.1
1069,cup,29,2715,"[2111, 123, 171, 310]","['C', 'U', 'P', '\r']","[67, 85, 80, 13]",109118,1728147133009,2111,108513,1.8
1069,fruit,30,2348,"[1195, 271, 146, 114, 479, 143]","['F', 'R', 'U', 'I', 'T', '\r']","[70, 82, 85, 73, 84, 13]",111467,1728147135358,1195,110313,2.0
1069,marry,31,5875,"[5011, 163, 152, 157, 244, 148]","['M', 'A', 'R', 'R', 'Y', '\r']","[77, 65, 82, 82, 89, 13]",117343,1728147141234,5011,116478,1.9
1069,highlighter,32,4141,"[2285, 82, 126, 101, 236, 206, 275, 136, 320, 162, 88, 124]","['H', 'I', 'G', 'H', 'L', 'I', 'G', 'H', 'T', 'E', 'R', '\r']","[72, 73, 71, 72, 76, 73, 71, 72, 84, 69, 82, 13]",121485,1728147145376,2285,119628,1.0
1069,fringe,33,4268,"[3466, 183, 112, 103, 125, 154, 125]","['F', 'R', 'I', 'N', 'G', 'E', '\r']","[70, 82, 73, 78, 71, 69, 13]",125754,1728147149645,3466,124951,1.6
1069,hide,34,2841,"[1887, 106, 494, 221, 133]","['H', 'I', 'D', 'E', '\r']","[72, 73, 68, 69, 13]",128595,1728147152486,1887,127641,3.95
1069,with,35,3421,"[2772, 154, 111, 139, 245]","['W', 'I', 'T', 'H', '\r']","[87, 73, 84, 72, 13]",132017,1728147155908,2772,131367,3.0
1069,into,36,2902,"[2197, 155, 141, 135, 274]","['I', 'N', 'T', 'O', '\r']","[73, 78, 84, 79, 13]",134920,1728147158811,2197,134214,3.9
1069,liking,37,2421,"[1322, 228, 221, 184, 109, 245, 112]","['L', 'I', 'K', 'I', 'N', 'G', '\r']","[76, 73, 75, 73, 78, 71, 13]",137342,1728147161233,1322,136242,1.9
1069,friend,38,2120,"[1145, 171, 220, 150, 150, 140, 144]","['F', 'R', 'I', 'E', 'N', 'D', '\r']","[70, 82, 73, 69, 78, 68, 13]",139462,1728147163353,1145,138487,5.7
1069,enemy,39,3786,"[1946, 165, 150, 253, 989, 283]","['E', 'N', 'E', 'M', 'Y', '\r']","[69, 78, 69, 77, 89, 13]",143249,1728147167140,1946,141408,3.3
1069,argue,40,3548,"[1860, 125, 241, 548, 645, 129]","['A', 'R', 'G', 'U', 'E', '\r']","[65, 82, 71, 85, 69, 13]",146797,1728147170688,1860,145109,5.45
1069,green,41,3151,"[2392, 194, 102, 185, 86, 192]","['G', 'R', 'E', 'E', 'N', '\r']","[71, 82, 69, 69, 78, 13]",149949,1728147173840,2392,149189,2.7
1069,cheese,42,2906,"[2116, 92, 157, 246, 122, 109, 64]","['C', 'H', 'E', 'E', 'S', 'E', '\r']","[67, 72, 69, 69, 83, 69, 13]",152856,1728147176747,2116,152065,1.7
1069,ladder,43,4588,"[2577, 129, 1340, 170, 197, 83, 92]","['L', 'A', 'D', 'D', 'E', 'R', '\r']","[76, 65, 68, 68, 69, 82, 13]",157444,1728147181335,2577,155433,1.0
1069,letter,44,1367,"[742, 120, 102, 169, 115, 85, 34]","['L', 'E', 'T', 'T', 'E', 'R', '\r']","[76, 69, 84, 84, 69, 82, 13]",158812,1728147182703,742,158186,3.4
1069,lather,45,1964,"[1381, 123, 128, 124, 78, 87, 43]","['L', 'A', 'T', 'H', 'E', 'R', '\r']","[76, 65, 84, 72, 69, 82, 13]",160776,1728147184667,1381,160193,
1069,gather,46,4298,"[3379, 203, 287, 140, 100, 83, 106]","['G', 'A', 'T', 'H', 'E', 'R', '\r']","[71, 65, 84, 72, 69, 82, 13]",165075,1728147188966,3379,164155,3.35
1069,rather,47,2515,"[1799, 144, 152, 163, 110, 77, 70]","['R', 'A', 'T', 'H', 'E', 'R', '\r']","[82, 65, 84, 72, 69, 82, 13]",167590,1728147191481,1799,166874,1.7
1069,bathe,48,4611,"[1712, 126, 194, 109, 899, 195, 279, 201, 360, 291, 113, 132]","['B', 'E', 'T', 'H', '\x08', '\x08', '\x08', 'A', 'T', 'H', 'E', '\r']","[66, 69, 84, 72, 8, 8, 8, 65, 84, 72, 69, 13]",172201,1728147196092,1712,169302,2.3
1069,rave,49,3486,"[2832, 151, 192, 161, 150]","['R', 'A', 'V', 'E', '\r']","[82, 65, 86, 69, 13]",175688,1728147199579,2832,175033,
1069,cave,50,1768,"[1142, 148, 183, 162, 133]","['C', 'A', 'V', 'E', '\r']","[67, 65, 86, 69, 13]",177456,1728147201347,1142,176830,1.1
1069,save,51,1601,"[870, 221, 184, 184, 142]","['S', 'A', 'V', 'E', '\r']","[83, 65, 86, 69, 13]",179057,1728147202948,870,178326,3.55
1069,brave,52,1791,"[1035, 105, 161, 213, 152, 125]","['B', 'R', 'A', 'V', 'E', '\r']","[66, 82, 65, 86, 69, 13]",180849,1728147204740,1035,180092,2.4
1150,podcast,0,3708,"[1573, 95, 191, 376, 145, 215, 125, 988]","['P', 'O', 'D', 'C', 'A', 'S', 'T', '\r']","[80, 79, 68, 67, 65, 83, 84, 13]",3708,1728320638627,1573,1573,1.0
1150,host,1,2271,"[946, 101, 333, 129, 762]","['H', 'O', 'S', 'T', '\r']","[72, 79, 83, 84, 13]",5979,1728320640898,946,4654,1.4
1150,guest,2,2415,"[912, 275, 151, 258, 148, 671]","['G', 'U', 'E', 'S', 'T', '\r']","[71, 85, 69, 83, 84, 13]",8394,1728320643313,912,6891,2.0
1150,listen,3,2014,"[791, 166, 170, 170, 146, 151, 420]","['L', 'I', 'S', 'T', 'E', 'N', '\r']","[76, 73, 83, 84, 69, 78, 13]",10409,1728320645328,791,9185,5.428571428571429
1150,show,4,1729,"[951, 115, 309, 142, 212]","['S', 'H', 'O', 'W', '\r']","[83, 72, 79, 87, 13]",12139,1728320647058,951,11360,1.2
1150,radio,5,1773,"[695, 166, 340, 115, 95, 362]","['R', 'A', 'D', 'I', 'O', '\r']","[82, 65, 68, 73, 79, 13]",13913,1728320648832,695,12834,1.9
1150,music,6,1727,"[765, 257, 139, 150, 146, 270]","['M', 'U', 'S', 'I', 'C', '\r']","[77, 85, 83, 73, 67, 13]",15641,1728320650560,765,14678,2.7
1150,dj,7,2762,"[2120, 130, 512]","['D', 'J', '\r']","[68, 74, 13]",18404,1728320653323,2120,17761,1.0
1150,musician,8,5161,"[2068, 225, 156, 95, 131, 100, 152, 118, 2116]","['M', 'U', 'S', 'I', 'C', 'I', 'A', 'N', '\r']","[77, 85, 83, 73, 67, 73, 65, 78, 13]",23566,1728320658485,2068,20472,1.6
1150,guitar,9,2721,"[1555, 239, 50, 231, 147, 102, 397]","['G', 'U', 'I', 'T', 'A', 'R', '\r']","[71, 85, 73, 84, 65, 82, 13]",26287,1728320661206,1555,25121,1.2
1150,bass,10,1708,"[921, 147, 340, 145, 155]","['B', 'A', 'S', 'S', '\r']","[66, 65, 83, 83, 13]",27996,1728320662915,921,27208,3.3
1150,drums,11,1899,"[816, 222, 134, 241, 130, 356]","['D', 'R', 'U', 'M', 'S', '\r']","[68, 82, 85, 77, 83, 13]",29896,1728320664815,816,28812,1.1
1150,keyboard,12,2902,"[742, 150, 190, 221, 498, 195, 169, 70, 667]","['K', 'E', 'Y', 'B', 'O', 'A', 'R', 'D', '\r']","[75, 69, 89, 66, 79, 65, 82, 68, 13]",32798,1728320667717,742,30638,2.0
1150,piano,13,2736,"[1725, 128, 256, 105, 85, 437]","['P', 'I', 'A', 'N', 'O', '\r']","[80, 73, 65, 78, 79, 13]",35535,1728320670454,1725,34523,1.2
1150,strings,14,2148,"[975, 136, 138, 107, 157, 215, 109, 311]","['S', 'T', 'R', 'I', 'N', 'G', 'S', '\r']","[83, 84, 82, 73, 78, 71, 83, 13]",37684,1728320672603,975,36510,3.4
1150,sticks,15,5118,"[3718, 130, 236, 126, 266, 124, 518]","['S', 'T', 'I', 'C', 'K', 'S', '\r']","[83, 84, 73, 67, 75, 83, 13]",42804,1728320677723,3718,41402,4.5
1150,tree,16,2574,"[1663, 159, 266, 125, 361]","['T', 'R', 'E', 'E', '\r']","[84, 82, 69, 69, 13]",45378,1728320680297,1663,44467,4.818181818181818
1150,bushes,17,2124,"[1142, 110, 186, 156, 129, 275, 126]","['B', 'U', 'S', 'H', 'E', 'S', '\r']","[66, 85, 83, 72, 69, 83, 13]",47502,1728320682421,1142,46520,3.0
1150,flowers,18,2477,"[1189, 105, 172, 92, 200, 141, 117, 460]","['F', 'L', 'O', 'W', 'E', 'R', 'S', '\r']","[70, 76, 79, 87, 69, 82, 83, 13]",49979,1728320684898,1189,48691,2.85
1150,wind,19,2615,"[2089, 109, 101, 114, 202]","['W', 'I', 'N', 'D', '\r']","[87, 73, 78, 68, 13]",52595,1728320687514,2089,52068,2.7
1150,rain,20,1704,"[736, 149, 352, 110, 357]","['R', 'A', 'I', 'N', '\r']","[82, 65, 73, 78, 13]",54300,1728320689219,736,53331,1.6
1150,thunder,21,2042,"[1070, 90, 90, 206, 105, 182, 159, 140]","['T', 'H', 'U', 'N', 'D', 'E', 'R', '\r']","[84, 72, 85, 78, 68, 69, 82, 13]",56343,1728320691262,1070,55370,1.1
1150,lightning,22,3117,"[676, 187, 138, 202, 125, 210, 116, 135, 146, 1182]","['L', 'I', 'G', 'H', 'T', 'N', 'I', 'N', 'G', '\r']","[76, 73, 71, 72, 84, 78, 73, 78, 71, 13]",59461,1728320694380,676,57019,2.5
1150,cloud,23,1488,"[757, 95, 200, 101, 126, 209]","['C', 'L', 'O', 'U', 'D', '\r']","[67, 76, 79, 85, 68, 13]",60949,1728320695868,757,60218,2.0
1150,storm,24,1619,"[592, 139, 301, 131, 115, 341]","['S', 'T', 'O', 'R', 'M', '\r']","[83, 84, 79, 82, 77, 13]",62568,1728320697487,592,61541,1.3
1150,grass,25,5061,"[3773, 300, 130, 356, 115, 387]","['G', 'R', 'A', 'S', 'S', '\r']","[71, 82, 65, 83, 83, 13]",67630,1728320702549,3773,66341,2.8
1150,swing,26,4687,"[3854, 195, 192, 99, 104, 243]","['S', 'W', 'I', 'N', 'G', '\r']","[83, 87, 73, 78, 71, 13]",72317,1728320707236,3854,71484,1.3
1150,playground,27,4478,"[2570, 74, 210, 161, 231, 114, 135, 96, 225, 96, 566]","['P', 'L', 'A', 'Y', 'G', 'R', 'O', 'U', 'N', 'D', '\r']","[80, 76, 65, 89, 71, 82, 79, 85, 78, 68, 13]",76796,1728320711715,2570,74887,1.1818181818181819
1150,run,28,3459,"[2897, 110, 151, 301]","['R', 'U', 'N', '\r']","[82, 85, 78, 13]",80255,1728320715174,2897,79693,2.4
1150,jump,29,1722,"[640, 175, 276, 126, 505]","['J', 'U', 'M', 'P', '\r']","[74, 85, 77, 80, 13]",81977,1728320716896,640,80895,1.4545454545454546
1150,play,30,1513,"[747, 79, 147, 179, 361]","['P', 'L', 'A', 'Y', '\r']","[80, 76, 65, 89, 13]",83491,1728320718410,747,82724,2.7
1150,spin,31,1387,"[731, 85, 95, 235, 241]","['S', 'P', 'I', 'N', '\r']","[83, 80, 73, 78, 13]",84879,1728320719798,731,84222,1.2
1150,dance,32,1734,"[700, 141, 290, 261, 141, 201]","['D', 'A', 'N', 'C', 'E', '\r']","[68, 65, 78, 67, 69, 13]",86614,1728320721533,700,85579,1.3529411764705883
1150,tumble,33,2324,"[895, 106, 266, 290, 270, 86, 411]","['T', 'U', 'M', 'B', 'L', 'E', '\r']","[84, 85, 77, 66, 76, 69, 13]",88939,1728320723858,895,87509,1.7
1150,school,34,3101,"[1934, 264, 141, 231, 129, 166, 236]","['S', 'C', 'H', 'O', 'O', 'L', '\r']","[83, 67, 72, 79, 79, 76, 13]",92041,1728320726960,1934,90873,3.25
1150,class,35,1802,"[970, 196, 130, 269, 122, 115]","['C', 'L', 'A', 'S', 'S', '\r']","[67, 76, 65, 83, 83, 13]",93844,1728320728763,970,93011,1.8
1150,teacher,36,1749,"[652, 90, 256, 221, 120, 110, 180, 120]","['T', 'E', 'A', 'C', 'H', 'E', 'R', '\r']","[84, 69, 65, 67, 72, 69, 82, 13]",95594,1728320730513,652,94496,2.0
1150,students,37,1959,"[681, 126, 175, 64, 171, 111, 260, 99, 272]","['S', 'T', 'U', 'D', 'E', 'N', 'T', 'S', '\r']","[83, 84, 85, 68, 69, 78, 84, 83, 13]",97554,1728320732473,681,96275,1.1
1150,study,38,2048,"[1132, 105, 186, 106, 134, 385]","['S', 'T', 'U', 'D', 'Y', '\r']","[83, 84, 85, 68, 89, 13]",99603,1728320734522,1132,98686,2.4166666666666665
1150,learning,39,2090,"[746, 105, 231, 251, 104, 127, 120, 64, 342]","['L', 'E', 'A', 'R', 'N', 'I', 'N', 'G', '\r']","[76, 69, 65, 82, 78, 73, 78, 71, 13]",101694,1728320736613,746,100349,1.9
1150,holiday,40,5005,"[3582, 120, 251, 176, 99, 192, 114, 471]","['H', 'O', 'L', 'I', 'D', 'A', 'Y', '\r']","[72, 79, 76, 73, 68, 65, 89, 13]",106700,1728320741619,3582,105276,2.5454545454545454
1150,halloween,41,2886,"[986, 146, 201, 120, 166, 325, 307, 125, 124, 386]","['H', 'A', 'L', 'L', 'O', 'W', 'E', 'E', 'N', '\r']","[72, 65, 76, 76, 79, 87, 69, 69, 78, 13]",109587,1728320744506,986,107686,1.1
1150,thanksgiving,42,2662,"[767, 200, 90, 136, 75, 125, 271, 141, 135, 79, 147, 79, 417]","['T', 'H', 'A', 'N', 'K', 'S', 'G', 'I', 'V', 'I', 'N', 'G', '\r']","[84, 72, 65, 78, 75, 83, 71, 73, 86, 73, 78, 71, 13]",112249,1728320747168,767,110354,1.3
1150,christmas,43,2475,"[805, 221, 151, 180, 160, 130, 336, 105, 216, 171]","['C', 'H', 'R', 'I', 'S', 'T', 'M', 'A', 'S', '\r']","[67, 72, 82, 73, 83, 84, 77, 65, 83, 13]",114725,1728320749644,805,113054,1.0
1150,valentine,44,4248,"[2710, 150, 165, 105, 151, 99, 96, 90, 110, 572]","['V', 'A', 'L', 'E', 'N', 'T', 'I', 'N', 'E', '\r']","[86, 65, 76, 69, 78, 84, 73, 78, 69, 13]",118974,1728320753893,2710,117435,1.0
1150,easter,45,2845,"[1607, 220, 166, 130, 100, 177, 445]","['E', 'A', 'S', 'T', 'E', 'R', '\r']","[69, 65, 83, 84, 69, 82, 13]",121820,1728320756739,1607,120581,1.0
1150,bunny,46,1898,"[962, 94, 227, 115, 145, 355]","['B', 'U', 'N', 'N', 'Y', '\r']","[66, 85, 78, 78, 89, 13]",123719,1728320758638,962,122782,1.1
1150,rabbit,47,2129,"[921, 150, 336, 110, 187, 98, 327]","['R', 'A', 'B', 'B', 'I', 'T', '\r']","[82, 65, 66, 66, 73, 84, 13]",125849,1728320760768,921,124640,1.0909090909090908
1150,twitch,48,3187,"[1694, 306, 177, 223, 281, 115, 391]","['T', 'W', 'I', 'T', 'C', 'H', '\r']","[84, 87, 73, 84, 67, 72, 13]",129036,1728320763955,1694,127543,1.8
1150,nose,49,1429,"[881, 81, 154, 198, 115]","['N', 'O', 'S', 'E', '\r']","[78, 79, 83, 69, 13]",130466,1728320765385,881,129917,2.1
1150,tail,50,1808,"[850, 362, 134, 226, 236]","['T', 'A', 'I', 'L', '\r']","[84, 65, 73, 76, 13]",132274,1728320767193,850,131316,1.2
1150,fluffy,51,2404,"[801, 104, 276, 506, 115, 151, 451]","['F', 'L', 'U', 'F', 'F', 'Y', '\r']","[70, 76, 85, 70, 70, 89, 13]",134679,1728320769598,801,133075,1.3
1150,chick,52,1464,"[747, 69, 82, 104, 115, 347]","['C', 'H', 'I', 'C', 'K', '\r']","[67, 72, 73, 67, 75, 13]",136143,1728320771062,747,135426,2.4
1150,duck,53,4258,"[3458, 133, 116, 136, 415]","['D', 'U', 'C', 'K', '\r']","[68, 85, 67, 75, 13]",140401,1728320775320,3458,139601,1.0
1150,spring,54,1994,"[1127, 100, 180, 125, 166, 109, 187]","['S', 'P', 'R', 'I', 'N', 'G', '\r']","[83, 80, 82, 73, 78, 71, 13]",142396,1728320777315,1127,141528,3.3
1150,animals,55,1993,"[896, 70, 99, 213, 78, 110, 105, 422]","['A', 'N', 'I', 'M', 'A', 'L', 'S', '\r']","[65, 78, 73, 77, 65, 76, 83, 13]",144390,1728320779309,896,143292,1.7
1150,warm,56,2139,"[1177, 211, 315, 119, 317]","['W', 'A', 'R', 'M', '\r']","[87, 65, 82, 77, 13]",146530,1728320781449,1177,145567,2.5
1150,showers,57,3021,"[1839, 155, 122, 79, 205, 155, 76, 390]","['S', 'H', 'O', 'W', 'E', 'R', 'S', '\r']","[83, 72, 79, 87, 69, 82, 83, 13]",149551,1728320784470,1839,148369,2.4
1150,new,58,4219,"[3772, 110, 186, 151]","['N', 'E', 'W', '\r']","[78, 69, 87, 13]",153771,1728320788690,3772,153323,2.272727272727273
1150,life,59,1552,"[970, 131, 135, 196, 120]","['L', 'I', 'F', 'E', '\r']","[76, 73, 70, 69, 13]",155324,1728320790243,970,154741,5.0476190476190474
1150,birth,60,1858,"[972, 89, 136, 155, 195, 311]","['B', 'I', 'R', 'T', 'H', '\r']","[66, 73, 82, 84, 72, 13]",157183,1728320792102,972,156296,1.9
1150,quiet,61,4570,"[3649, 160, 49, 167, 135, 410]","['Q', 'U', 'I', 'E', 'T', '\r']","[81, 85, 73, 69, 84, 13]",161753,1728320796672,3649,160832,3.4
1150,dark,62,3292,"[2106, 198, 361, 206, 421]","['D', 'A', 'R', 'K', '\r']","[68, 65, 82, 75, 13]",165046,1728320799965,2106,163859,5.4
1150,cloudy,63,2379,"[1416, 86, 190, 100, 106, 135, 346]","['C', 'L', 'O', 'U', 'D', 'Y', '\r']","[67, 76, 79, 85, 68, 89, 13]",167426,1728320802345,1416,166462,2.1
1150,sleeping,64,2895,"[835, 135, 236, 110, 110, 151, 731, 117, 470]","['S', 'L', 'E', 'E', 'P', 'I', 'N', 'G', '\r']","[83, 76, 69, 69, 80, 73, 78, 71, 13]",170322,1728320805241,835,168261,5.0
1150,resting,65,1833,"[810, 115, 175, 91, 206, 160, 121, 155]","['R', 'E', 'S', 'T', 'I', 'N', 'G', '\r']","[82, 69, 83, 84, 73, 78, 71, 13]",172156,1728320807075,810,171132,4.4
1150,dreaming,66,1732,"[660, 80, 110, 210, 90, 187, 100, 94, 201]","['D', 'R', 'E', 'A', 'M', 'I', 'N', 'G', '\r']","[68, 82, 69, 65, 77, 73, 78, 71, 13]",173889,1728320808808,660,172816,1.7
1150,lights,67,5431,"[4168, 155, 56, 255, 100, 361, 336]","['L', 'I', 'G', 'H', 'T', 'S', '\r']","[76, 73, 71, 72, 84, 83, 13]",179321,1728320814240,4168,178057,3.2
1150,waking,68,1748,"[857, 240, 71, 207, 72, 85, 215]","['W', 'A', 'K', 'I', 'N', 'G', '\r']","[87, 65, 75, 73, 78, 71, 13]",181069,1728320815988,857,180178,3.4
1194,i,0,3235,"[1633, 1472, 130]","['\x10', 'I', '\r']","[16, 73, 13]",3235,1728320670976,1633,1633,2.6
1194,would,1,2317,"[1099, 122, 280, 432, 116, 268]","['W', 'O', 'U', 'L', 'D', '\r']","[87, 79, 85, 76, 68, 13]",5552,1728320673293,1099,4334,2.8
1194,car,2,1894,"[934, 455, 339, 166]","['C', 'A', 'R', '\r']","[67, 65, 82, 13]",7447,1728320675188,934,6486,4.826086956521739
1194,seat,3,3105,"[526, 895, 567, 383, 734]","['S', 'E', 'A', 'T', '\r']","[83, 69, 65, 84, 13]",10553,1728320678294,526,7973,4.5
1194,hot,4,1412,"[790, 200, 218, 204]","['H', 'O', 'T', '\r']","[72, 79, 84, 13]",11965,1728320679706,790,11343,1.3
1194,mom,5,1703,"[537, 230, 304, 632]","['M', 'O', 'M', '\r']","[77, 79, 77, 13]",13668,1728320681409,537,12502,5.0
1194,dog,6,1343,"[529, 137, 488, 189]","['D', 'O', 'G', '\r']","[68, 79, 71, 13]",15012,1728320682753,529,14197,1.2
1194,hat,7,1702,"[805, 112, 182, 603]","['H', 'A', 'T', '\r']","[72, 65, 84, 13]",16714,1728320684455,805,15817,2.6
1194,news,8,2075,"[1019, 203, 234, 365, 254]","['N', 'E', 'W', 'S', '\r']","[78, 69, 87, 83, 13]",18789,1728320686530,1019,17733,6.7
1194,was,9,1358,"[698, 232, 185, 243]","['W', 'A', 'S', '\r']","[87, 65, 83, 13]",20147,1728320687888,698,19487,
1194,hard,10,1859,"[887, 145, 219, 404, 204]","['H', 'A', 'R', 'D', '\r']","[72, 65, 82, 68, 13]",22007,1728320689748,887,21034,3.0
1194,river,11,2036,"[595, 380, 381, 318, 180, 182]","['R', 'I', 'V', 'E', 'R', '\r']","[82, 73, 86, 69, 82, 13]",24043,1728320691784,595,22602,6.260869565217392
1194,saw,12,2395,"[1515, 344, 271, 265]","['S', 'A', 'W', '\r']","[83, 65, 87, 13]",26439,1728320694180,1515,25558,3.2
1194,can,13,1982,"[911, 275, 174, 622]","['C', 'A', 'N', '\r']","[67, 65, 78, 13]",28422,1728320696163,911,27350,2.4
1194,cant,14,1812,"[643, 337, 298, 278, 256]","['C', 'A', 'N', 'T', '\r']","[67, 65, 78, 84, 13]",30234,1728320697975,643,29065,
1194,sat,15,2061,"[1188, 240, 364, 269]","['S', 'A', 'T', '\r']","[83, 65, 84, 13]",32296,1728320700037,1188,31422,
1194,had,16,2401,"[1813, 161, 268, 159]","['H', 'A', 'D', '\r']","[72, 65, 68, 13]",34697,1728320702438,1813,34109,2.5
